Iteration,Algorithm,Fitness,Truck Distance,Drone Distance,Execution Time,Solution,Truck Route,Drone Route,,,,,AVG
28,ALNS,1080.929251,160.1387759,7.732491143,0,"[0, 42, 25, 2, 46, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 3, 19, 9, 16, 18, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 37, 33, 12, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 38, 40, 11, 17, 24, 36, 43, 13, 6, 3, 9, 16, 31, 7, 49, 14, 8, 28, 1, 15, 32, 47, 29, 10, 26, 23, 48, 30, 45, 37, 12, 39, 21, 20, 0]","[41, 22, 19, 18, 27, 4, 44, 35, 34, 5, 33]",,,,,
29,ALNS,1080.929251,160.1387759,7.732491143,0.000700712,"[0, 42, 25, 2, 46, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 3, 19, 9, 16, 18, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 37, 33, 12, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 38, 40, 11, 17, 24, 36, 43, 13, 6, 3, 9, 16, 31, 7, 49, 14, 8, 28, 1, 15, 32, 47, 29, 10, 26, 23, 48, 30, 45, 37, 12, 39, 21, 20, 0]","[41, 22, 19, 18, 27, 4, 44, 35, 34, 5, 33]",,,,,
30,ALNS,1080.929251,160.1387759,7.732491143,0,"[0, 42, 25, 2, 46, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 3, 19, 9, 16, 18, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 37, 33, 12, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 38, 40, 11, 17, 24, 36, 43, 13, 6, 3, 9, 16, 31, 7, 49, 14, 8, 28, 1, 15, 32, 47, 29, 10, 26, 23, 48, 30, 45, 37, 12, 39, 21, 20, 0]","[41, 22, 19, 18, 27, 4, 44, 35, 34, 5, 33]",,,,,
31,ALNS,1080.929251,160.1387759,7.732491143,0,"[0, 42, 25, 2, 46, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 3, 19, 9, 16, 18, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 37, 33, 12, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 38, 40, 11, 17, 24, 36, 43, 13, 6, 3, 9, 16, 31, 7, 49, 14, 8, 28, 1, 15, 32, 47, 29, 10, 26, 23, 48, 30, 45, 37, 12, 39, 21, 20, 0]","[41, 22, 19, 18, 27, 4, 44, 35, 34, 5, 33]",,,,,
32,ALNS,1080.929251,160.1387759,7.732491143,0.000887871,"[0, 42, 25, 2, 46, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 3, 19, 9, 16, 18, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 37, 33, 12, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 38, 40, 11, 17, 24, 36, 43, 13, 6, 3, 9, 16, 31, 7, 49, 14, 8, 28, 1, 15, 32, 47, 29, 10, 26, 23, 48, 30, 45, 37, 12, 39, 21, 20, 0]","[41, 22, 19, 18, 27, 4, 44, 35, 34, 5, 33]",,,,,
33,ALNS,1080.929251,160.1387759,7.732491143,0,"[0, 42, 25, 2, 46, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 3, 19, 9, 16, 18, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 37, 33, 12, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 38, 40, 11, 17, 24, 36, 43, 13, 6, 3, 9, 16, 31, 7, 49, 14, 8, 28, 1, 15, 32, 47, 29, 10, 26, 23, 48, 30, 45, 37, 12, 39, 21, 20, 0]","[41, 22, 19, 18, 27, 4, 44, 35, 34, 5, 33]",,,,,
34,ALNS,1079.121751,159.7383954,13.9287585,0.004263639,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 18, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 33, 12, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 36, 41, 13, 22, 6, 19, 16, 37, 27, 7, 49, 8, 4, 1, 15, 47, 10, 26, 35, 23, 48, 5, 45, 33, 12, 39, 21, 20, 0]","[24, 43, 9, 18, 31, 14, 28, 44, 32, 29, 34, 30]",,,,,
35,ALNS,1079.121751,159.7383954,13.9287585,0,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 18, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 33, 12, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 36, 41, 13, 22, 6, 19, 16, 37, 27, 7, 49, 8, 4, 1, 15, 47, 10, 26, 35, 23, 48, 5, 45, 33, 12, 39, 21, 20, 0]","[24, 43, 9, 18, 31, 14, 28, 44, 32, 29, 34, 30]",,,,,
36,ALNS,1079.121751,159.7383954,13.9287585,0.002386808,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 18, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 33, 12, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 36, 41, 13, 22, 6, 19, 16, 37, 27, 7, 49, 8, 4, 1, 15, 47, 10, 26, 35, 23, 48, 5, 45, 33, 12, 39, 21, 20, 0]","[24, 43, 9, 18, 31, 14, 28, 44, 32, 29, 34, 30]",,,,,
37,ALNS,1079.121751,159.7383954,13.9287585,0.003154278,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 18, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 33, 12, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 36, 41, 13, 22, 6, 19, 16, 37, 27, 7, 49, 8, 4, 1, 15, 47, 10, 26, 35, 23, 48, 5, 45, 33, 12, 39, 21, 20, 0]","[24, 43, 9, 18, 31, 14, 28, 44, 32, 29, 34, 30]",,,,,
38,ALNS,1079.121751,159.7383954,13.9287585,0.001865625,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 18, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 33, 12, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 36, 41, 13, 22, 6, 19, 16, 37, 27, 7, 49, 8, 4, 1, 15, 47, 10, 26, 35, 23, 48, 5, 45, 33, 12, 39, 21, 20, 0]","[24, 43, 9, 18, 31, 14, 28, 44, 32, 29, 34, 30]",,,,,
39,ALNS,1078.099855,159.7571718,5.953050493,0,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 18, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 33, 12, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 16, 37, 31, 27, 7, 49, 8, 4, 28, 1, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 5, 45, 33, 12, 39, 21, 20, 0]","[24, 19, 18, 14, 44, 30]",,,,,
40,ALNS,1078.099855,159.7571718,5.953050493,0.001009464,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 18, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 33, 12, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 16, 37, 31, 27, 7, 49, 8, 4, 28, 1, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 5, 45, 33, 12, 39, 21, 20, 0]","[24, 19, 18, 14, 44, 30]",,,,,
41,ALNS,1074.573442,159.1185706,11.36745222,0.004668713,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 39, 21, 20, 0]","[0, 25, 2, 46, 3, 40, 11, 17, 36, 41, 13, 22, 6, 9, 16, 18, 37, 31, 7, 49, 14, 8, 4, 28, 44, 15, 32, 47, 10, 26, 35, 23, 34, 48, 5, 45, 39, 21, 20, 0]","[42, 38, 24, 43, 19, 12, 33, 27, 1, 29, 30]",,,,,
42,ALNS,1074.573442,159.1185706,11.36745222,0.003872871,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 39, 21, 20, 0]","[0, 25, 2, 46, 3, 40, 11, 17, 36, 41, 13, 22, 6, 9, 16, 18, 37, 31, 7, 49, 14, 8, 4, 28, 44, 15, 32, 47, 10, 26, 35, 23, 34, 48, 5, 45, 39, 21, 20, 0]","[42, 38, 24, 43, 19, 12, 33, 27, 1, 29, 30]",,,,,
43,ALNS,1069.595459,158.4347527,8.818850444,0,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 43, 22, 19, 9, 16, 18, 33, 37, 27, 7, 14, 8, 4, 28, 1, 15, 47, 29, 26, 35, 23, 34, 48, 5, 45, 39, 21, 20, 0]","[41, 13, 6, 12, 31, 49, 44, 32, 10, 30]",,,,,
44,ALNS,1069.595459,158.4347527,8.818850444,0.008125544,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 43, 22, 19, 9, 16, 18, 33, 37, 27, 7, 14, 8, 4, 28, 1, 15, 47, 29, 26, 35, 23, 34, 48, 5, 45, 39, 21, 20, 0]","[41, 13, 6, 12, 31, 49, 44, 32, 10, 30]",,,,,
45,ALNS,1069.595459,158.4347527,8.818850444,0.00194788,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 43, 22, 19, 9, 16, 18, 33, 37, 27, 7, 14, 8, 4, 28, 1, 15, 47, 29, 26, 35, 23, 34, 48, 5, 45, 39, 21, 20, 0]","[41, 13, 6, 12, 31, 49, 44, 32, 10, 30]",,,,,
46,ALNS,1069.595459,158.4347527,8.818850444,0.001836538,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 43, 22, 19, 9, 16, 18, 33, 37, 27, 7, 14, 8, 4, 28, 1, 15, 47, 29, 26, 35, 23, 34, 48, 5, 45, 39, 21, 20, 0]","[41, 13, 6, 12, 31, 49, 44, 32, 10, 30]",,,,,
47,ALNS,1069.595459,158.4347527,8.818850444,0,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 43, 22, 19, 9, 16, 18, 33, 37, 27, 7, 14, 8, 4, 28, 1, 15, 47, 29, 26, 35, 23, 34, 48, 5, 45, 39, 21, 20, 0]","[41, 13, 6, 12, 31, 49, 44, 32, 10, 30]",,,,,
48,ALNS,1069.595459,158.4347527,8.818850444,0.002490997,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 43, 22, 19, 9, 16, 18, 33, 37, 27, 7, 14, 8, 4, 28, 1, 15, 47, 29, 26, 35, 23, 34, 48, 5, 45, 39, 21, 20, 0]","[41, 13, 6, 12, 31, 49, 44, 32, 10, 30]",,,,,
49,ALNS,1069.595459,158.4347527,8.818850444,0,"[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 39, 21, 20, 0]","[0, 42, 25, 2, 46, 3, 38, 40, 11, 17, 24, 36, 43, 22, 19, 9, 16, 18, 33, 37, 27, 7, 14, 8, 4, 28, 1, 15, 47, 29, 26, 35, 23, 34, 48, 5, 45, 39, 21, 20, 0]","[41, 13, 6, 12, 31, 49, 44, 32, 10, 30]",,,,,
50,ALNS,866.8273881,128.3680067,8.624392115,0.00203228,"[0, 42, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 20, 0]","[0, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 43, 13, 22, 6, 19, 9, 12, 18, 33, 37, 27, 7, 14, 8, 4, 1, 44, 15, 47, 10, 26, 35, 23, 34, 48, 30, 5, 45, 20, 0]","[42, 41, 16, 31, 49, 28, 32, 29]",,,,,
51,ALNS,847.0713969,125.4453084,8.289412797,0,"[0, 42, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 20, 0]","[0, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 43, 13, 6, 9, 16, 18, 33, 31, 27, 7, 49, 8, 4, 28, 1, 15, 32, 29, 26, 23, 34, 48, 30, 5, 45, 20, 0]","[42, 41, 22, 19, 12, 37, 14, 44, 47, 10, 35]",,,,,
52,ALNS,792.4735219,117.2283824,13.90647826,0.002975941,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 20, 21, 39, 2, 46, 25, 3, 38, 40, 17, 36, 41, 43, 22, 6, 19, 9, 12, 18, 33, 37, 27, 49, 14, 8, 4, 1, 44, 32, 47, 29, 10, 35, 23, 34, 30, 5, 45, 0]","[42, 11, 24, 13, 16, 31, 7, 28, 15, 26, 48]",,,,,
53,ALNS,792.4735219,117.2283824,13.90647826,0,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 20, 21, 39, 2, 46, 25, 3, 38, 40, 17, 36, 41, 43, 22, 6, 19, 9, 12, 18, 33, 37, 27, 49, 14, 8, 4, 1, 44, 32, 47, 29, 10, 35, 23, 34, 30, 5, 45, 0]","[42, 11, 24, 13, 16, 31, 7, 28, 15, 26, 48]",,,,,
54,ALNS,792.4735219,117.2283824,13.90647826,0.003060818,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 20, 21, 39, 2, 46, 25, 3, 38, 40, 17, 36, 41, 43, 22, 6, 19, 9, 12, 18, 33, 37, 27, 49, 14, 8, 4, 1, 44, 32, 47, 29, 10, 35, 23, 34, 30, 5, 45, 0]","[42, 11, 24, 13, 16, 31, 7, 28, 15, 26, 48]",,,,,
55,ALNS,785.9474444,116.2875866,12.64056573,0.003869772,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 20, 21, 39, 2, 46, 25, 3, 38, 11, 17, 24, 36, 41, 13, 22, 6, 19, 16, 12, 18, 33, 37, 27, 7, 49, 14, 4, 1, 15, 32, 47, 10, 35, 23, 48, 30, 5, 45, 0]","[42, 40, 43, 9, 31, 8, 28, 44, 29, 26, 34]",,,,,
56,ALNS,785.9474444,116.2875866,12.64056573,0,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 20, 21, 39, 2, 46, 25, 3, 38, 11, 17, 24, 36, 41, 13, 22, 6, 19, 16, 12, 18, 33, 37, 27, 7, 49, 14, 4, 1, 15, 32, 47, 10, 35, 23, 48, 30, 5, 45, 0]","[42, 40, 43, 9, 31, 8, 28, 44, 29, 26, 34]",,,,,
57,ALNS,785.9474444,116.2875866,12.64056573,0.002968073,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 20, 21, 39, 2, 46, 25, 3, 38, 11, 17, 24, 36, 41, 13, 22, 6, 19, 16, 12, 18, 33, 37, 27, 7, 49, 14, 4, 1, 15, 32, 47, 10, 35, 23, 48, 30, 5, 45, 0]","[42, 40, 43, 9, 31, 8, 28, 44, 29, 26, 34]",,,,,
58,ALNS,778.0546282,115.178892,9.745509222,0.002617836,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 42, 20, 21, 39, 2, 46, 25, 3, 40, 11, 17, 24, 41, 43, 13, 6, 19, 9, 16, 18, 33, 37, 31, 27, 7, 14, 8, 4, 28, 1, 15, 32, 47, 10, 35, 34, 30, 45, 0]","[38, 36, 22, 12, 49, 44, 29, 26, 23, 48, 5]",,,,,
59,ALNS,778.0546282,115.178892,9.745509222,0,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 42, 20, 21, 39, 2, 46, 25, 3, 40, 11, 17, 24, 41, 43, 13, 6, 19, 9, 16, 18, 33, 37, 31, 27, 7, 14, 8, 4, 28, 1, 15, 32, 47, 10, 35, 34, 30, 45, 0]","[38, 36, 22, 12, 49, 44, 29, 26, 23, 48, 5]",,,,,
60,ALNS,778.0546282,115.178892,9.745509222,0.005823135,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 42, 20, 21, 39, 2, 46, 25, 3, 40, 11, 17, 24, 41, 43, 13, 6, 19, 9, 16, 18, 33, 37, 31, 27, 7, 14, 8, 4, 28, 1, 15, 32, 47, 10, 35, 34, 30, 45, 0]","[38, 36, 22, 12, 49, 44, 29, 26, 23, 48, 5]",,,,,
61,ALNS,778.0546282,115.178892,9.745509222,0.002206564,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 42, 20, 21, 39, 2, 46, 25, 3, 40, 11, 17, 24, 41, 43, 13, 6, 19, 9, 16, 18, 33, 37, 31, 27, 7, 14, 8, 4, 28, 1, 15, 32, 47, 10, 35, 34, 30, 45, 0]","[38, 36, 22, 12, 49, 44, 29, 26, 23, 48, 5]",,,,,
62,ALNS,778.0546282,115.178892,9.745509222,0,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 42, 20, 21, 39, 2, 46, 25, 3, 40, 11, 17, 24, 41, 43, 13, 6, 19, 9, 16, 18, 33, 37, 31, 27, 7, 14, 8, 4, 28, 1, 15, 32, 47, 10, 35, 34, 30, 45, 0]","[38, 36, 22, 12, 49, 44, 29, 26, 23, 48, 5]",,,,,
63,ALNS,778.0546282,115.178892,9.745509222,0.003577948,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 42, 20, 21, 39, 2, 46, 25, 3, 40, 11, 17, 24, 41, 43, 13, 6, 19, 9, 16, 18, 33, 37, 31, 27, 7, 14, 8, 4, 28, 1, 15, 32, 47, 10, 35, 34, 30, 45, 0]","[38, 36, 22, 12, 49, 44, 29, 26, 23, 48, 5]",,,,,
64,ALNS,778.0546282,115.178892,9.745509222,0,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 42, 20, 21, 39, 2, 46, 25, 3, 40, 11, 17, 24, 41, 43, 13, 6, 19, 9, 16, 18, 33, 37, 31, 27, 7, 14, 8, 4, 28, 1, 15, 32, 47, 10, 35, 34, 30, 45, 0]","[38, 36, 22, 12, 49, 44, 29, 26, 23, 48, 5]",,,,,
65,ALNS,778.0546282,115.178892,9.745509222,0.003961563,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 42, 20, 21, 39, 2, 46, 25, 3, 40, 11, 17, 24, 41, 43, 13, 6, 19, 9, 16, 18, 33, 37, 31, 27, 7, 14, 8, 4, 28, 1, 15, 32, 47, 10, 35, 34, 30, 45, 0]","[38, 36, 22, 12, 49, 44, 29, 26, 23, 48, 5]",,,,,
66,ALNS,778.0546282,115.178892,9.745509222,0,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 42, 20, 21, 39, 2, 46, 25, 3, 40, 11, 17, 24, 41, 43, 13, 6, 19, 9, 16, 18, 33, 37, 31, 27, 7, 14, 8, 4, 28, 1, 15, 32, 47, 10, 35, 34, 30, 45, 0]","[38, 36, 22, 12, 49, 44, 29, 26, 23, 48, 5]",,,,,
67,ALNS,778.0546282,115.178892,9.745509222,0,"[0, 42, 20, 21, 39, 2, 46, 25, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 19, 9, 16, 12, 18, 33, 37, 31, 27, 7, 49, 14, 8, 4, 28, 1, 44, 15, 32, 47, 29, 10, 26, 35, 23, 34, 48, 30, 5, 45, 0]","[0, 42, 20, 21, 39, 2, 46, 25, 3, 40, 11, 17, 24, 41, 43, 13, 6, 19, 9, 16, 18, 33, 37, 31, 27, 7, 14, 8, 4, 28, 1, 15, 32, 47, 10, 35, 34, 30, 45, 0]","[38, 36, 22, 12, 49, 44, 29, 26, 23, 48, 5]",,,,,
