Iteration,Algorithm,Fitness,Truck Distance,Drone Distance,Execution Time,Solution,Truck Route,Drone Route,,,,,AVG
39,ALNS,17897.82021,2654.28149,0,0.003865957,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 5, 10, 45, 75, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 95, 34, 78, 39, 35, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 13, 67, 26, 20, 81, 22, 4, 47, 49, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 16, 50, 62, 57, 87, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 5, 10, 45, 75, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 95, 34, 78, 39, 35, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 13, 67, 26, 20, 81, 22, 4, 47, 49, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 16, 50, 62, 57, 87, 59, 31, 98, 1, 82, 0]",[],,,,,
40,ALNS,17833.33869,2644.718755,0,0.004178047,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 5, 10, 45, 75, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 35, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 13, 67, 26, 20, 81, 22, 4, 47, 49, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 16, 62, 50, 57, 87, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 5, 10, 45, 75, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 35, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 13, 67, 26, 20, 81, 22, 4, 47, 49, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 16, 62, 50, 57, 87, 59, 31, 98, 1, 82, 0]",[],,,,,
41,ALNS,17648.47508,2617.303122,0,0.003987551,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 5, 10, 45, 75, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 35, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 13, 67, 26, 20, 81, 22, 4, 47, 49, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 57, 87, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 5, 10, 45, 75, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 35, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 13, 67, 26, 20, 81, 22, 4, 47, 49, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 57, 87, 59, 31, 98, 1, 82, 0]",[],,,,,
42,ALNS,17530.69462,2599.836051,0,0.003045797,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 5, 10, 45, 75, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 35, 67, 26, 20, 4, 47, 49, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 57, 81, 22, 87, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 5, 10, 45, 75, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 35, 67, 26, 20, 4, 47, 49, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 57, 81, 22, 87, 59, 31, 98, 1, 82, 0]",[],,,,,
43,ALNS,17149.11274,2543.246717,0,0.00387001,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 57, 5, 10, 45, 75, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 35, 67, 26, 20, 47, 49, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 4, 81, 22, 87, 59, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 57, 5, 10, 45, 75, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 35, 67, 26, 20, 47, 49, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 4, 81, 22, 87, 59, 31, 98, 82, 1, 0]",[],,,,,
44,ALNS,17118.05246,2538.640417,0,0.002868176,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 57, 5, 10, 45, 47, 49, 75, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 35, 67, 26, 20, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 4, 81, 22, 87, 59, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 57, 5, 10, 45, 47, 49, 75, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 35, 67, 26, 20, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 4, 81, 22, 87, 59, 31, 98, 82, 1, 0]",[],,,,,
45,ALNS,17088.44782,2534.249991,0,0.002204657,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 57, 5, 10, 45, 47, 49, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 35, 67, 26, 75, 20, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 4, 81, 22, 87, 59, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 57, 5, 10, 45, 47, 49, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 35, 67, 26, 75, 20, 66, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 4, 81, 22, 87, 59, 31, 98, 82, 1, 0]",[],,,,,
46,ALNS,16937.85847,2511.917299,0,0.003460646,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 57, 5, 10, 47, 49, 66, 20, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 35, 67, 26, 75, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 45, 4, 81, 22, 87, 59, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 93, 57, 5, 10, 47, 49, 66, 20, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 35, 67, 26, 75, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 45, 4, 81, 22, 87, 59, 31, 98, 82, 1, 0]",[],,,,,
47,ALNS,16912.79656,2508.200568,0,0.003396273,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 35, 67, 26, 75, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 37, 86, 24, 61, 68, 28, 36, 83, 77, 25, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 41, 35, 67, 26, 75, 33, 97, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 82, 1, 0]",[],,,,,
48,ALNS,15672.85347,2324.314598,0,0.004375458,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 37, 86, 24, 61, 41, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 25, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 37, 86, 24, 61, 41, 69, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 25, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 82, 1, 0]",[],,,,,
49,ALNS,15592.15653,2312.347086,0,0.004035234,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 37, 86, 24, 61, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 37, 86, 24, 61, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 82, 1, 0]",[],,,,,
50,ALNS,15592.15653,2312.347086,0,0.004770756,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 37, 86, 24, 61, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 37, 86, 24, 61, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 82, 1, 0]",[],,,,,
51,ALNS,15575.8531,2309.929256,0,0.004906654,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 86, 24, 61, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 37, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 86, 24, 61, 46, 100, 6, 8, 63, 3, 54, 56, 12, 34, 95, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 37, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]",[],,,,,
52,ALNS,15554.93022,2306.826352,0,0.003789425,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 86, 24, 61, 46, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 37, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 86, 24, 61, 46, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 37, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]",[],,,,,
53,ALNS,15554.93022,2306.826352,0,0.003254175,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 86, 24, 61, 46, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 37, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 52, 11, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 86, 24, 61, 46, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 37, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]",[],,,,,
54,ALNS,15101.28089,2239.549276,0,0.004293203,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 11, 52, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 86, 24, 61, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 46, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 37, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 11, 52, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 86, 24, 61, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 46, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 85, 37, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]",[],,,,,
55,ALNS,15088.09949,2237.594448,0,0.003416777,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 11, 52, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 85, 86, 24, 61, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 46, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 37, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 11, 52, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 85, 86, 24, 61, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 46, 35, 67, 26, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 37, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]",[],,,,,
56,ALNS,15061.58957,2233.662975,0,0.002581358,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 11, 52, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 85, 86, 24, 61, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 46, 35, 67, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 37, 26, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 11, 52, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 85, 86, 24, 61, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 78, 39, 13, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 46, 35, 67, 65, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 37, 26, 70, 23, 75, 27, 17, 62, 16, 50, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]",[],,,,,
57,ALNS,15009.09415,2225.877803,0,0.008694649,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 11, 52, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 65, 85, 86, 24, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 50, 78, 39, 13, 61, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 46, 35, 67, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 37, 26, 70, 23, 75, 27, 17, 62, 16, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 11, 52, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 65, 85, 86, 24, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 50, 78, 39, 13, 61, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 46, 35, 67, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 37, 26, 70, 23, 75, 27, 17, 62, 16, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]",[],,,,,
58,ALNS,14995.16729,2223.812422,0,0.003778934,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 11, 52, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 65, 85, 86, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 50, 78, 39, 13, 35, 24, 61, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 46, 67, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 37, 26, 70, 23, 75, 27, 17, 62, 16, 45, 4, 81, 22, 59, 31, 98, 82, 1, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 11, 52, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 65, 85, 86, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 50, 78, 39, 13, 35, 24, 61, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 46, 67, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 37, 26, 70, 23, 75, 27, 17, 62, 16, 45, 4, 81, 22, 59, 31, 98, 82, 1, 0]",[],,,,,
59,ALNS,14993.61498,2223.582212,0,0.001942873,"[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 11, 52, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 65, 85, 86, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 50, 78, 39, 13, 35, 24, 61, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 46, 67, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 37, 26, 70, 23, 75, 27, 17, 62, 16, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]","[0, 89, 42, 53, 60, 29, 43, 48, 9, 2, 21, 11, 52, 87, 93, 57, 5, 10, 47, 49, 66, 20, 33, 97, 65, 85, 86, 100, 6, 8, 63, 3, 54, 95, 34, 12, 56, 50, 78, 39, 13, 35, 24, 61, 76, 68, 28, 36, 83, 72, 64, 40, 84, 92, 30, 7, 99, 38, 51, 94, 77, 69, 25, 41, 46, 67, 18, 73, 58, 14, 91, 80, 79, 44, 55, 19, 96, 88, 71, 15, 90, 32, 74, 37, 26, 70, 23, 75, 27, 17, 62, 16, 45, 4, 81, 22, 59, 31, 98, 1, 82, 0]",[],,,,,
